locality,publications,bin_idx,bin_label,n_samples,n_pairs,median_pmr,lat,lon,region,migratory_distance_km
"Broxmouth (Scotland, East Lothian)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.25887033343315125,55.988523,-2.480662,europe,6458.421951265058
"Pocklington (England, East Yorkshire)",PattersonReichNature2021,2,"5,000-2,000 BP",30,435,0.2588784992694855,53.919396,-0.7666350000000002,europe,6267.062514276424
"Palace of Nestor (Peloponnese, Messenia, Pylos)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",11,42,0.25889724493026733,37.026796999999995,21.694586000000005,europe,4399.708666968478
"Devret-Höyük (Amasya, Suluova, Kanatpınar)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,9,0.25893068313598633,40.69,35.56,asia,3704.0034573027515
"Kazakh-Mys (East Kazakhstan Region, Ayagöz District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",4,6,0.25894296169281006,46.94785,79.988083,asia,7018.375569369859
"Chouč (Ústecký Region, Teplice District)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.25895002484321594,50.511285,13.767871,europe,5222.724884321027
"Lechlade Memorial Hall/Skate Park (England, Gloucestershire, Lechlade on Thames)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.25900137424468994,51.697969,-1.692092,europe,6244.757836305693
"Pielgrzymowice-9 (Lesser Poland Province, Kraków County, Michałowice)",ChyleńskiMalmströmNatComm2023,2,"5,000-2,000 BP",11,24,0.2590048909187317,50.15,20.050000000000004,europe,4887.919052411993
"Maitan (Karaganda Region, Buqar Jıraw District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",9,36,0.2590157985687256,50.09,74.44,asia,6682.161305661146
"Orak (Krasnoyarsk Krai, Sharypovsky District, Orak Ulus)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",11,55,0.2590271532535553,55.1924,89.3053,asia,7773.58621038787
"Chleby (Central Bohemian Region, Nymburk District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",7,21,0.25910845398902893,50.215039,15.119066000000002,europe,5127.910331023684
"Radovesice-2 (Ústecký Region, Litoměřice District)",PattersonReichNature2021,2,"5,000-2,000 BP",18,120,0.2591577172279358,50.410266,14.074597000000002,europe,5198.753715007943
"Casenovole (Tuscany, Grosseto)",PosthKrauseSciAdv2021,2,"5,000-2,000 BP",12,39,0.2591664791107178,43.03333299999999,11.332569000000001,europe,5091.614066249953
"Değirmendere (Muğla, Yatağan)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,66,0.25918155908584595,37.34001,28.040000000000003,asia,3306.7090254036957
"Danebury (England, Hampshire, Nether Wallop)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",9,27,0.2592078745365143,51.13768,-1.5384,europe,6217.793735444826
"De-Tuithoorn (Noord-Holland, Medemblik)",AkbariReichNature2026; OlaldeReichNature2018; OlaldeReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",14,91,0.2592296004295349,52.733563,5.096182999999998,europe,5858.668239654851
"Kipchakovo (Bashkortostan, Ilishevsky District, Kipchakovo Village)",GyurisSzécsényi-NagyCell2025,2,"5,000-2,000 BP",5,10,0.259235680103302,55.581082,54.079597,asia,5822.721944693326
"Lernakert-Veri Berd (Shirak Province, Artik Municipality)",GhalichiHaakNature2024,2,"5,000-2,000 BP",5,10,0.2593016028404236,40.549017,43.945833,asia,4102.832029166523
Hallstatt (Gmunden),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",8,20,0.2593761086463928,47.547332,13.620813,europe,5052.083045262223
"Parkhai (Balkan Region, Magtymguly)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",7,15,0.2593889832496643,38.348048,56.24543,asia,4936.89566363984
"Kapitan-Andreevo (Haskovo Province, Svilengrad Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,42,0.2593993544578552,41.730000000000004,26.329999999999995,europe,3859.917472554364
"Over Narrows (England, Needingworth Quarry)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",5,10,0.25941503047943115,52.34000000000001,0.03,europe,6154.552017299792
"Starokirgizovo (Bashkortostan, Ilishevsky District, Starokirgizovo Village)",GyurisSzécsényi-NagyCell2025,2,"5,000-2,000 BP",4,6,0.2594199776649475,55.684,54.32,asia,5841.3425982512235
"Suddern Farm (England, Hampshire, Middle Wallop)",PattersonReichNature2021,2,"5,000-2,000 BP",10,36,0.25942230224609375,51.14041099999999,-1.595361,europe,6221.711445462559
"Bezdanjača Cave (Lika-Senj County, Općina Vrhovine)",LazaridisReichScience2022,2,"5,000-2,000 BP",35,435,0.2594776749610901,44.852005199999994,15.419944399999999,europe,4807.344474889034
"Harlyn Bay (England, Cornwall, Padstow, Harlyn)",PattersonReichNature2021,2,"5,000-2,000 BP",9,36,0.2595387399196625,50.539905,-4.997809,europe,6440.720603868558
"Lovosice (Ústecký Region, Litoměřice District)",McCollWillerslevBioRxiv2025; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",6,6,0.259591668844223,50.51499999999999,14.051111,europe,5207.376495119285
Obrežje (jesenice na Dolenjskem),AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.2596091628074646,45.847908,15.690421,europe,4827.746189051879
"Benzingerode-Heimburg (Saxony-Anhalt, Harz)",MathiesonReichNature2015,2,"5,000-2,000 BP",4,5,0.259645015001297,51.82,10.91,europe,5469.398253159294
"Medvyn (Forest-steppe, Right bank of Dnipro, Kyiv)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",6,12,0.2596730589866638,49.40539999999999,30.8469,europe,4659.333931566403
"Atchana-Alalakh (Hatay, Reyhanlı)",IngmanStockhammerPLoSOne2021; SkourtaniotiKrauseCell2020,2,"5,000-2,000 BP",28,364,0.2597028613090515,36.23778000000001,36.38472,asia,3301.4820329721447
"Stradonice (Central Bohemian Region, Kladno District)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,5,0.25970718264579773,50.291389,14.045556,europe,5192.108521939493
"Kněževes (Central Bohemian Region, Prague-West District)",AllentoftWillerslevNature2015; OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",9,33,0.2597179412841797,50.119278,14.267058999999998,europe,5167.866779375121
"Augsburg-Hugo-Eckener-Straße (Bayern, Schwaben, Augsburg-Kreisfreie Stadt)",MittnikKrauseScience2019; OlaldeReichNature2018,2,"5,000-2,000 BP",13,55,0.2597666084766388,48.32852000000001,10.89819,europe,5272.430000418343
"Bílina-Rudiay-1 (Ústecký Region, Teplice District, Bilina)",NarasimhanReichScience2019; PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.2598135471343994,50.548056,13.776111,europe,5224.816005622175
"Kuokesuxi (Xinjiang, Yili Region, Tekesi County)",KumarFuScience2022,2,"5,000-2,000 BP",8,26,0.25982844829559326,43.08,81.52,asia,7110.961579304196
"Velim-Kosa (Zadar County, Grad Benkovac)",LazaridisReichScience2022; PattersonReichNature2021,2,"5,000-2,000 BP",5,6,0.25983113050460815,43.88741,15.72534,europe,4754.581758637876
"Praha-Zahradnictví (Prague Region, Prague Distric, Prague-5)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",6,15,0.25986936688423157,50.0504153,14.3667267,europe,5157.537738580118
"Győr-Kert-utca (Győr-Moson-Sopron County, Győr)",PattersonReichNature2021,2,"5,000-2,000 BP",10,36,0.2598841190338135,47.674394,17.630908,europe,4806.335676714969
"Wattle Syke (England, West Yorkshire)",PattersonReichNature2021,2,"5,000-2,000 BP",5,10,0.2599141597747803,53.90849999999999,-1.384997,europe,6304.21735767826
"Kairan-1 (Karaganda Region, Qarqaralı District)",NarasimhanReichScience2019,2,"5,000-2,000 BP",10,24,0.2599322199821472,48.74175000000001,76.995733,asia,6828.11161108046
"Berel (East Kazakhstan Region, Katonkaragay District)",Gnecchi-RusconeKrauseSciAdv2021; UnterländerBurgerNatComm2017,2,"5,000-2,000 BP",5,10,0.25996237993240356,49.3356,86.350367,asia,7512.352863317061
"Necrópolis Centre de Visitants (Catalonia, Girona, Empúries)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",10,45,0.25998497009277344,42.133301,3.1083,europe,5765.982262089208
"East Kent Access Road (England, Kent, Ramsgate)",PattersonReichNature2021,2,"5,000-2,000 BP",23,253,0.2599884867668152,51.32856199999999,1.3542558000000002,europe,6031.395257586533
"Kastrouli (Desfina, Phokis, near Delphi)",LazaridisReichScience2022,2,"5,000-2,000 BP",12,8,0.26002323627471924,38.399083000000005,22.575,europe,4245.338012872364
"CRL-Arman (Buzău County, Vernești, Cârlomănești)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",9,24,0.26003414392471313,45.22509,26.68277,europe,4180.442327834402
"Yarnton (England, Oxfordshire)",AkbariReichNature2026; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",19,153,0.2600457966327667,51.79769999999999,-1.313464,europe,6222.894657477398
"Trumpington Meadows (England, Cambridgeshire)",AkbariReichNature2026; OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",8,28,0.2600594758987427,52.170279,0.105604,europe,6143.382653260671
"Hostivice-Palouky (Central Bohemian Region, Prague-West District)",PattersonReichNature2021,2,"5,000-2,000 BP",17,117,0.2601292133331299,50.07885,14.280243,europe,5164.340854164078
"Rostovka (Omsk Oblast, Omsk District, Rostovka Village)",ChildebayevaHaakCommunBiol2024; ZengReichNature2025,2,"5,000-2,000 BP",17,84,0.2601299285888672,55.029025,73.572794,asia,6801.613691614984
"Bagheri-Tchala (Lori Province, Tumanyan Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",14,77,0.26013556122779846,41.1406,44.83339999999999,asia,4202.329792057626
"Brandýsek (Central Bohemian Region, Kladno District)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",11,53,0.260136216878891,50.18999999999999,14.157999999999998,europe,5178.839938405716
"Biddenham Loop (England, Bedfordshire)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",9,36,0.2601829171180725,52.122402,-0.511365,europe,6181.465144086456
"Covesea Caves (Scotland, Moray, Covesea)",AkbariReichNature2026; RohlandReichGenomeRes2022,2,"5,000-2,000 BP",5,10,0.2601979076862335,57.7193,-3.3829000000000002,europe,6590.211302882929
"Kazburun-1 (Bashkortostan, Aurgazinsky District, Usmanovo Village)",KrzewińskaGötherströmSciAdv2018,2,"5,000-2,000 BP",9,27,0.2602348029613495,54.07,55.544,asia,5767.688850718558
"Radovesice-1 (Ústecký Region, Litoměřice District)",PattersonReichNature2021,2,"5,000-2,000 BP",11,45,0.26025691628456116,50.41026399999999,14.074597,europe,5198.75357543902
"Praha-Jinonice-Butovická (Prague Region, Prague District, Prague-5)",OlaldeReichNature2018,2,"5,000-2,000 BP",7,15,0.2603101432323456,50.050415400000006,14.3667267,europe,5157.537745487219
"Nerkin-Getashen (Gegharkunik Province, Martuni Municipality)",AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",12,43,0.2603137493133545,40.146666999999994,45.26416699999999,asia,4161.803401817803
"Thanet (England, Kent)",OlaldeReichNature2018,2,"5,000-2,000 BP",4,6,0.26032155752182007,51.3603,1.3405,europe,6033.450551274103
"Szigetszentmiklós-Üdülősor (Pest County, XXI kerület)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",5,10,0.2603321671485901,47.429954,19.051966,europe,4707.19906429985
"Stkr -Straubing (Bayern, Niederbayern, Straubing-Kreisfreie Stadt)",OlaldeReichNature2018; SjögrenHeydPLosOne2020,2,"5,000-2,000 BP",13,45,0.2603360116481781,48.8833,12.533199999999997,europe,5194.129827786628
"Baq'ah (Balqa, Ardhah)",Agranat-TamirReichCell2020; AkbariReichNature2026,2,"5,000-2,000 BP",21,190,0.2603902816772461,32.133012,35.56090900000001,asia,2940.805300199466
"Lchashen (Gegharkunik Province, Sevan Municipality)",DamgaardWillerslevNature2018; LazaridisReichScience2022,2,"5,000-2,000 BP",18,153,0.2604174315929413,40.516618,44.933321,asia,4164.683312274972
"Can Roquetes (Catalonia, Barcelona, Sabadell)",OlaldeReichScience2019,2,"5,000-2,000 BP",8,9,0.2604343295097351,41.5373,2.1329,europe,5853.2648132907725
"Kolín-1 (Central Bohemian Region, Kolín District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",12,66,0.26043540239334106,50.033343,15.168083999999999,europe,5112.1036869967575
Albäcksbacken Maglarp (Southern Sweden/ Skåne),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",5,10,0.26043739914894104,55.37774,13.095066,europe,5633.17770025421
"Motya (Mozia) (Sicily, Trapani, Marsala, San Pantaleo Island)",RingbauerReichNature2025,2,"5,000-2,000 BP",19,104,0.260509192943573,37.5353,12.2637,europe,5104.800550007535
"Gustorzyn (Kuyavian-Pomeranian Province, Wrocław County, Brześć Kujawski)",ChyleńskiMalmströmNatComm2023; FernandesPinhasiSciRep2018,2,"5,000-2,000 BP",7,21,0.2605096101760864,52.65999999999998,18.88,europe,5166.457715645627
"Wutulan (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",12,60,0.26052674651145935,43.82999999999999,82.72000000000001,asia,7209.158494545161
"Radovesice (Ústecký Region, Litoměřice District)",AkbariReichNature2026; NarasimhanReichScience2019; OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",17,136,0.2605282664299011,50.410265,14.074597,europe,5198.75364522348
"Irlbach-LKR (Bayern, Niederbayern, Straubing-Bogen)",OlaldeReichNature2018; SjögrenHeydPLosOne2020,2,"5,000-2,000 BP",17,75,0.2605300545692444,48.841,12.75,europe,5178.059244874772
"Chemin de Coupetz (Grand Est Region, Marne Department, Châlons-en-Champagne Arrondissement)",PattersonReichNature2021,2,"5,000-2,000 BP",22,86,0.2605321407318115,48.80181,4.27874,europe,5747.268124219272
College Site (Sidon),HaberTyler-SmithAJHG2017,2,"5,000-2,000 BP",5,10,0.2605357766151428,33.561623,35.371184,asia,3018.1436615356574
"Amesbury Down (England, Wiltshire)",OlaldeReichNature2018; PattersonReichNature2021,2,"5,000-2,000 BP",20,160,0.2605443298816681,51.16802299999999,-1.77254,europe,6234.442825620397
"Grishkin-Log-1 (Khakassia Republic of, Bogradsky District)",DamgaardWillerslevNature2018,2,"5,000-2,000 BP",8,28,0.2605469822883606,54.6758333,90.8536111,asia,7866.045625097673
"Monterozzi necropolis (Lazio, Viterbo, Tarquinia)",MootsPinhasiNatEcolEvol2023,2,"5,000-2,000 BP",11,55,0.26055729389190674,42.25419999999999,11.757599999999998,europe,5053.75263706897
"Praha-Stodůlky-Malá-Ohrada (Prague Region, Prague District, Prague-5)",AkbariReichNature2026; PapacHaakSciAdv2021; PattersonReichNature2021,2,"5,000-2,000 BP",19,171,0.2605585753917694,50.044984,14.339296,europe,5158.698817831992
"Nästegården (Västra Götalands län, Falköping)",SeersholmSikoraNature2024,2,"5,000-2,000 BP",6,5,0.2605597674846649,58.1544,13.5222,europe,5862.613548939256
Tel Megiddo (Jezreel Valley),Agranat-TamirReichCell2020,2,"5,000-2,000 BP",35,409,0.26058024168014526,32.584241999999996,35.185455999999995,asia,2936.511539710927
"Roquepertuse (Provence-Alpes-Côte d'Azur Region, Bouches-du-Rhône Department, Aix-en-Provence Arrondissement, Velaux)",PattersonReichNature2021,2,"5,000-2,000 BP",7,13,0.26059380173683167,43.53000000000001,5.2700000000000005,europe,5584.053917184314
"Konobrže (Ústecký Region, Most District)",PattersonReichNature2021,2,"5,000-2,000 BP",7,10,0.26067301630973816,50.533635,13.61765,europe,5232.59825699616
"Velké-Přílepy (Central Bohemian Region, Prague-West District)",OlaldeReichNature2018; PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,5,0.26070329546928406,50.166667,14.316667,europe,5168.383317324693
"Bitiya (Omsk Oblast, Sargatsky District, Uval'naya Bitiya Village)",Gnecchi-RusconeKrauseSciAdv2021,2,"5,000-2,000 BP",11,23,0.26070478558540344,55.49929999999999,73.33550000000001,asia,6807.581822571723
"Kartal (Lower Danube, Odesa)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",6,7,0.26072126626968384,45.32,28.412000000000003,europe,4180.160652075962
"Thame (England, Oxfordshire)",PattersonReichNature2021,2,"5,000-2,000 BP",9,32,0.26072412729263306,51.75,-0.99,europe,6200.058851622167
"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,10,0.2607388198375702,37.5432,41.8662,asia,3752.829266868499
"Birgi (Sicily, Trapani, Marsala)",RingbauerReichNature2025,2,"5,000-2,000 BP",9,36,0.2607491910457611,37.885001,12.475,europe,5073.977970945038
"Chotín-1A (Nitra Region, Komárno District)",PattersonReichNature2021,2,"5,000-2,000 BP",20,116,0.2608683109283447,47.808164000000005,18.218719000000004,europe,4781.873881722744
Crihana-Veche (Cahul District),LazaridisReichNature2025; LazaridisReichScience2022,2,"5,000-2,000 BP",13,57,0.2609369158744812,45.845832999999985,28.194722000000006,europe,4237.700635267614
"Kópháza-Széles-földek (Győr-Moson-Sopron County, Sopron)",PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.2609797418117523,47.647501,16.629722,europe,4864.670245436562
"Tangbalesayi (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",6,15,0.2610205113887787,43.6,82.62,asia,7200.754133480848
"Çinamak (Northern Albania, Kukës County, Kukës Municipality, Surroj)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",10,28,0.26102083921432495,42.01611100000001,20.369443999999998,europe,4343.770833170789
"Mikulovice (Pardubice Region, Pardubice District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",15,105,0.2610417604446411,49.99200399999999,15.776860999999998,europe,5076.310458220672
"Cliffs End Farm (England, Kent, Ramsgate)",PattersonReichNature2021,2,"5,000-2,000 BP",20,183,0.2610592544078827,51.32921760000001,1.3695917999999998,europe,6030.41176281468
"Eberdingen-Hochdorf ""Biegel"" (Baden-Württemberg, Ludwigsburg)",GretzingerSchiffelsNatHumBehav2024,2,"5,000-2,000 BP",4,5,0.2611435353755951,48.88782209,9.001590684,europe,5425.1074779573955
"Święte (Subcarpathian Province, Jarosław County, Radymno)",LinderholmKrzewińskaSciRep2020,2,"5,000-2,000 BP",5,6,0.26116472482681274,49.916111,22.860833,europe,4767.381433028393
"Necrópolis Granada (Catalonia, Girona, Empúries)",AkbariReichNature2026; OlaldeReichScience2019,2,"5,000-2,000 BP",5,10,0.261202335357666,42.128662,3.1212,europe,5764.966508625923
"Praha-Kobylisy-Ke-Stírce (Prague Region, Prague District, Prague-8)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",10,44,0.2612725794315338,50.12174749999999,14.456950799999998,europe,5157.461348859001
"Gordion (Central, Ankara)",AkbariReichNature2026; KoptekinSomelCurrBiol2023; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.2613098919391632,39.65248,31.996658999999998,asia,3523.0720886975228
"Dzharkutan (Surxondaryo Region, Sherabod District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",8,21,0.26134002208709717,37.75,67.0,asia,5856.67254796492
"Tharros (Sardinia, Oristano, Cabras)",RingbauerReichNature2025,2,"5,000-2,000 BP",21,152,0.26137542724609375,39.87349600000001,8.441024,europe,5355.230636817415
"Sveti-Križ-Brdovečki (Zagreb County, Općina Marija Gorica)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.2613805830478668,45.900833,15.700288,europe,4829.46899349
"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",LazaridisReichScience2022; PattersonReichNature2021; ŽegaracBurgerSciRep2021,2,"5,000-2,000 BP",31,465,0.2613941729068756,45.934721999999994,20.404444000000005,europe,4520.653453467355
"Rowbarrow (England, Wiltshire, Salisbury)",PattersonReichNature2021,2,"5,000-2,000 BP",12,55,0.2614080607891083,51.052725,-1.7862879999999999,europe,6232.129391765988
"Akhziv (Upper Galilee, Akko)",RingbauerReichNature2025,2,"5,000-2,000 BP",16,60,0.26147663593292236,33.048393,35.102755,asia,2961.7199043946803
"Praha-Jinonice (Prague Region, Prague District, Prague-5)",PattersonReichNature2021,2,"5,000-2,000 BP",42,638,0.26157936453819275,50.054384999999996,14.363387,europe,5157.998801525542
"Halikarnassos (Muğla, Bodrum, Yokuşbaşı)",LazaridisReichScience2022,2,"5,000-2,000 BP",7,7,0.2615983486175537,37.044768,27.436551000000005,asia,3295.8885950325543
"Fin Cop Hillfort (England, Derbyshire)",PattersonReichNature2021,2,"5,000-2,000 BP",13,64,0.261604905128479,53.23583299999999,-1.7369440000000003,europe,6299.898516534505
"Hlinaia (Transnistria, Slobozia District)",KrzewińskaGötherströmSciAdv2018; LazaridisReichScience2022,2,"5,000-2,000 BP",10,30,0.2616264820098877,46.646666999999994,29.808610999999996,europe,4343.016908925822
"Winterbourne Kingston (England, Dorset)",CassidyBradleyNature2025,2,"5,000-2,000 BP",20,176,0.2616761326789856,50.779999999999994,-2.2000000000000006,europe,6252.961176488515
"Praha-Ruzyně (Prague Region, Prague District, Prague-6)",PapacHaakSciAdv2021; PattersonReichNature2021,2,"5,000-2,000 BP",6,15,0.2617024779319763,50.078134,14.312195000000001,europe,5162.5027020713205
"Obříství (Central Bohemian Region, Mělník District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",4,5,0.2617087662220001,50.292725,14.484945,europe,5167.928978181904
"Zevakinskiy-stone-fence (East Kazakhstan Region, Shemonaikha District)",NarasimhanReichScience2019; UnterländerBurgerNatComm2017,2,"5,000-2,000 BP",9,36,0.26171940565109253,50.2249,81.8367833,asia,7200.784424760503
"Himera (Sicily, Palermo, Termini Imerese)",AkbariReichNature2026; ReitsemaReichPNAS2022,2,"5,000-2,000 BP",29,241,0.26177287101745605,37.97229599999999,13.824735999999994,europe,4959.230091875815
"Shahr-i Sokhta (Sistan and Baluchestan Province, Hamun)",LazaridisReichScience2022; NarasimhanReichScience2019,2,"5,000-2,000 BP",19,77,0.26178044080734253,30.649857000000004,61.400311000000016,asia,5355.749311783691
"Vliněves (Central Bohemian Region, Mělník District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",44,865,0.26178333163261414,50.365945,14.446605999999997,europe,5175.2135134262
"Selinunte-Case Manuzza (Sicily, Trapani, Castelvetrano)",RingbauerReichNature2025,2,"5,000-2,000 BP",9,19,0.2617950439453125,37.585,12.825,europe,5056.599465522662
"Ham Hill (England, Somerset)",PattersonReichNature2021,2,"5,000-2,000 BP",14,71,0.26183030009269714,50.949984999999984,-2.735841999999999,europe,6293.907290918829
"Kerkouene (Nabeul, Dar Allosh, Ezzahra)",AkbariReichNature2026; MootsPinhasiNatEcolEvol2023; RingbauerReichNature2025,2,"5,000-2,000 BP",28,348,0.2618354558944702,36.94756199999999,11.099143000000003,africa,4121.339610445059
"Black-Fortress (Shirak Province, Akhuryan District, Gyumri)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.2618368864059448,40.78238,43.82529,asia,4112.411322235463
"Tell-Kran (Stara Zagora Province, Kazanlak Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.26188522577285767,42.666642,25.373858,europe,3984.416389931982
"Oylum Höyük (Southeast Turkey, Kilis)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",16,90,0.2619284391403198,36.69,37.17,asia,3384.501654751244
Shirenzigou (Northwest Xinjiang),NingCuiCurrBiol2019,2,"5,000-2,000 BP",11,24,0.2619660496711731,43.60969999999999,93.1667,asia,8048.373508205543
"Harjis (Syunik Province, Tatev Municipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",6,15,0.26199138164520264,39.431305,46.226678,asia,4184.419692305131
"Noratus (Gegharkunik Province, Gavar Municipality)",AllentoftWillerslevNature2015; LazaridisReichScience2022,2,"5,000-2,000 BP",21,210,0.26202958822250366,40.37393099999999,45.181233000000006,asia,4171.4369697664715
"3 Barrow Sites (England, North Yorkshire, Grassington)",AkbariReichNature2026; PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.26204270124435425,54.082717,-1.996908,europe,6348.511394720959
"Wuzan (Xinjiang, Yili Region, Nileke County)",KumarFuScience2022,2,"5,000-2,000 BP",5,9,0.26220300793647766,43.22,81.84,asia,7137.162448514953
"Plaosnik-Ohrid (Southwestern Region, Ohrid, Воска)",LazaridisReichScience2022,2,"5,000-2,000 BP",5,10,0.26224151253700256,41.112753,20.790804,europe,4303.074391222941
Parançot (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",20,189,0.26225391030311584,46.897777000000005,5.8421780000000005,europe,5582.030604258574
"Marvinci Lisičin Dol (Tikveš, Valandovo)",LazaridisReichScience2022,2,"5,000-2,000 BP",7,15,0.26225435733795166,41.28000000000001,22.490000000000002,europe,4161.025431751455
"Sappali-Tepe (Surxondaryo Region, Muzrabot District)",AkbariReichNature2026; NarasimhanReichScience2019,2,"5,000-2,000 BP",14,91,0.2622687816619873,37.416667000000004,66.83333300000001,asia,5839.7176998695795
"Praha-Miškovice (Prague Region, Prague District)",PapacHaakSciAdv2021,2,"5,000-2,000 BP",8,27,0.2622903883457184,50.156484,14.538727,europe,5155.365821590653
Les_Moidons (Bourgogne_Franche_Compt),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",24,248,0.262409508228302,46.879023999999994,5.840542,europe,5581.709002554543
"Karashamb (Kotayk Province, Nor Hachn Municipality)",AkbariReichNature2026; LazaridisReichScience2022,2,"5,000-2,000 BP",26,325,0.2624278962612152,40.405,44.576389,asia,4133.369473248633
"Szigetszentmiklós-Felső-Ürge-hegyi-dűlő (Pest County, Szigetszentmiklós)",AkbariReichNature2026; OlaldeReichNature2018,2,"5,000-2,000 BP",4,6,0.26249462366104126,47.383224,19.020252,europe,4705.52373370494
"Bilsk hillfort (Forest-steppe, Left bank of Dnipro, Poltava)",SaagThomasSciAdv2025,2,"5,000-2,000 BP",7,20,0.2625088691711426,50.0933,34.596,europe,4831.683246674776
Bucy_le_Long (Aisne_Haut_de_France),McCollWillerslevBioRxiv2025,2,"5,000-2,000 BP",40,779,0.26251912117004395,49.3914,3.39473,europe,5827.5128738242665
"Çavuştepe (Van, Gürpınar)",LazaridisReichScience2022,2,"5,000-2,000 BP",6,10,0.26252156496047974,38.34,43.449999999999996,asia,3917.2599913607687
"Salkhityn-Am (Khövsgöl Province, Rashaant District)",JeongWarinnerCell2020,2,"5,000-2,000 BP",11,55,0.26257801055908203,49.162275,101.42435300000001,asia,8604.740013146335
"Broom Quarry (England, Bedfordshire)",PattersonReichNature2021,2,"5,000-2,000 BP",4,6,0.26261377334594727,52.079115,-0.280974,europe,6165.0152629914755
"Brardzryal (Lori Province, Vanadzor)",LazaridisReichScience2022,2,"5,000-2,000 BP",11,34,0.26265278458595276,40.91665999999999,44.5,asia,4164.890883027453
"Pidjut (Lori Province, Tumanyan Muncipality)",LazaridisReichScience2022,2,"5,000-2,000 BP",8,28,0.26271000504493713,41.091,44.851,asia,4199.8792449429175
"Bustan (Surxondaryo Region, Sherabod District, Sherabod)",NarasimhanReichScience2019,2,"5,000-2,000 BP",13,43,0.26277247071266174,37.666667000000004,67.0,asia,5856.073689099436
